study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
5.7,90.7,31.0,3,1,6.5,75.0,18,2021,Low,36.7
12.0,80.8,94.8,3,3,6.9,100.0,16,2021,High,82.0
2.2,85.4,75.1,3,2,7.6,67.1,17,2021,Low,67.6
6.6,97.5,87.6,3,2,7.5,100.0,17,2021,High,76.9
7.2,61.3,42.7,2,2,6.9,76.9,17,2021,Low,53.2
8.7,75.1,87.9,2,2,8.3,48.2,18,2021,High,70.7
6.2,69.2,100.0,1,4,8.2,86.7,18,2021,Medium,84.1
6.8,85.3,46.9,3,2,7.5,83.7,18,2021,Low,55.5
5.0,97.2,80.3,5,5,7.1,59.1,18,2021,High,71.5
6.7,71.6,68.0,2,1,7.8,61.4,17,2021,Low,60.2
5.1,46.5,43.3,5,3,7.4,77.6,16,2021,Low,47.9
7.6,74.2,75.9,4,3,8.3,84.3,18,2021,High,79.0
5.1,92.8,81.3,4,3,8.1,33.5,17,2021,High,70.4
6.9,87.5,58.4,4,3,5.8,97.0,16,2021,Medium,66.4
5.9,86.0,86.7,4,2,5.7,69.1,17,2021,Medium,68.3
8.8,76.1,41.3,2,4,6.2,54.0,15,2021,Medium,51.3
5.9,62.1,44.1,3,3,8.2,94.9,17,2021,Medium,45.7
1.6,87.2,70.2,4,1,5.1,77.6,16,2021,Low,63.8
9.2,68.3,68.4,4,3,7.5,99.9,16,2021,High,77.9
3.7,100.0,56.5,4,2,7.4,85.9,19,2021,Medium,55.2
4.4,88.0,81.0,2,1,8.4,78.0,18,2021,Low,56.6
4.5,71.9,76.5,4,4,7.2,75.3,18,2021,Medium,73.3
9.4,71.4,81.7,3,2,5.4,86.7,17,2021,Medium,62.9
0.7,78.7,66.0,3,3,5.8,70.6,18,2021,Low,61.1
12.0,76.6,77.6,3,1,5.6,62.7,18,2021,High,68.9
8.6,95.6,60.9,4,0,6.4,89.0,17,2021,Medium,57.7
6.6,82.6,100.0,5,2,6.8,75.4,19,2021,High,82.6
5.9,69.8,55.0,3,1,5.6,78.6,16,2021,Low,50.3
6.7,100.0,100.0,4,3,8.8,97.6,19,2021,High,82.8
7.3,80.7,68.6,3,1,5.4,76.0,17,2021,Medium,65.2
7.6,90.8,46.0,2,2,8.6,78.3,17,2021,Low,42.2
7.4,71.5,89.9,2,0,8.4,67.2,15,2021,Medium,80.9
6.2,85.1,70.0,1,1,8.1,85.8,17,2021,Low,59.1
5.5,84.4,81.6,3,3,6.2,84.3,17,2021,High,65.1
5.6,53.5,87.6,3,1,7.4,94.2,19,2021,Low,61.2
5.5,100.0,73.4,4,3,5.5,67.6,19,2021,High,75.9
8.8,98.1,58.5,4,4,8.1,69.8,19,2021,High,75.1
7.5,74.4,83.6,1,3,6.9,92.3,16,2021,Medium,73.7
0.0,64.6,68.0,3,3,6.5,82.5,19,2021,Low,50.8
7.6,84.9,79.0,3,1,5.5,61.7,17,2021,High,73.2
6.5,81.2,33.5,3,1,4.0,100.0,18,2021,Medium,53.8
6.0,85.0,75.2,2,4,5.8,47.4,16,2021,Medium,70.1
5.0,82.7,57.8,2,3,8.3,92.1,17,2021,Low,64.1
8.8,87.1,94.5,5,3,6.5,55.2,19,2021,High,86.2
8.4,100.0,78.0,4,3,6.8,100.0,19,2021,High,80.5
4.1,88.0,71.8,2,2,7.8,50.2,17,2021,Low,56.6
7.0,65.3,75.8,3,0,9.2,98.7,18,2021,Low,63.6
3.6,99.1,52.0,3,3,8.6,76.5,16,2021,Medium,63.2
2.6,100.0,94.0,4,3,5.8,71.4,18,2021,Medium,65.5
4.4,100.0,99.9,3,2,4.7,81.3,17,2021,High,85.5
8.2,64.3,74.3,2,4,9.8,89.4,15,2021,High,64.4
8.4,83.4,93.4,4,2,9.7,61.7,15,2021,High,80.8
7.3,50.9,58.9,3,1,7.2,63.3,15,2021,Low,61.4
7.8,87.7,55.2,3,4,5.5,89.7,18,2021,Medium,64.9
7.3,72.3,68.7,3,3,8.2,47.3,15,2021,High,70.3
4.4,100.0,75.0,3,2,6.9,67.5,17,2021,Medium,60.5
7.1,69.2,61.7,3,1,6.9,100.0,16,2021,Low,54.3
8.0,56.4,76.6,3,1,8.1,60.6,17,2021,Medium,70.0
7.9,73.4,72.9,3,3,7.4,98.7,18,2021,High,67.4
9.0,52.3,52.0,1,2,5.6,67.5,17,2021,Low,47.6
7.8,90.5,76.3,4,3,6.6,87.2,17,2021,High,78.8
6.9,51.1,81.8,2,4,7.8,89.8,17,2021,Medium,61.9
8.7,80.4,70.7,1,3,7.6,98.3,16,2021,High,70.1
5.9,50.9,86.4,4,2,7.3,74.4,18,2021,Medium,68.0
3.8,75.5,48.5,4,3,8.1,100.0,16,2021,Low,52.2
5.6,100.0,75.5,4,2,6.6,67.4,16,2021,Medium,64.1
4.1,85.0,49.3,3,1,7.2,82.2,18,2021,Low,46.3
