study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,year,performance,final_grade
4.0,79.4,85.8,5,1,8.5,58.6,17,2022,High,79.0
5.2,71.5,70.1,2,0,7.0,83.4,18,2022,Low,61.2
0.0,53.6,43.2,4,2,7.5,100.0,19,2022,Low,35.4
4.5,65.8,50.0,4,1,6.3,68.1,17,2022,Low,47.0
4.2,89.9,88.1,2,3,6.8,100.0,18,2022,Medium,67.8
7.4,91.4,75.8,3,2,7.5,67.0,18,2022,Medium,67.4
5.6,77.1,48.3,3,3,6.2,82.1,17,2022,Medium,50.6
7.6,91.4,39.7,2,0,6.7,82.2,17,2022,Low,50.2
0.0,93.2,58.0,4,0,7.9,76.2,15,2022,Low,50.0
3.9,82.2,38.4,5,0,9.5,41.2,17,2022,Low,50.2
7.4,69.9,65.5,4,1,4.5,66.9,18,2022,Medium,64.8
5.2,86.2,100.0,3,2,9.4,81.6,17,2022,High,77.5
8.1,86.8,42.4,1,3,6.7,76.3,18,2022,Low,60.5
1.5,89.4,65.0,2,5,8.2,89.5,18,2022,Medium,69.9
7.8,92.1,89.0,3,2,8.4,91.6,18,2022,High,81.2
4.4,60.9,80.0,5,0,8.9,73.7,15,2022,Low,61.6
4.2,72.9,65.6,5,1,6.1,60.7,16,2022,Medium,56.0
8.5,53.4,65.7,3,4,6.7,100.0,15,2022,High,72.5
8.9,90.5,49.5,3,3,6.9,53.6,19,2022,High,67.2
8.6,77.0,63.7,4,3,6.6,67.3,16,2022,High,64.5
11.1,86.0,71.9,4,1,8.6,62.7,16,2022,High,71.3
9.2,59.3,85.7,4,1,6.9,91.4,16,2022,High,76.7
4.0,99.6,58.1,4,1,5.1,100.0,15,2022,Medium,54.5
6.4,63.3,65.0,1,4,6.2,74.9,16,2022,Low,53.2
5.1,90.8,52.8,5,1,5.1,82.1,15,2022,Medium,53.9
11.1,81.7,71.6,2,3,6.7,85.7,16,2022,High,64.4
8.8,77.3,80.5,3,2,7.8,100.0,19,2022,High,69.3
5.5,76.2,78.1,5,2,6.2,46.1,17,2022,Medium,73.1
8.2,71.1,49.3,3,1,6.5,91.4,18,2022,Low,46.3
2.9,98.1,70.3,2,3,6.7,84.8,17,2022,Low,62.2
6.6,80.2,57.2,3,0,7.2,71.3,18,2022,Low,58.8
3.7,62.2,84.2,4,5,7.6,83.9,19,2022,Medium,75.9
1.8,74.6,65.4,2,0,8.0,91.3,19,2022,Low,52.0
8.0,81.8,43.7,3,0,9.7,88.5,15,2022,Low,49.7
8.3,92.6,64.5,3,2,7.1,100.0,18,2022,High,63.4
7.1,71.5,75.3,4,3,7.9,80.3,16,2022,High,78.6
5.5,72.5,71.9,2,1,5.1,78.5,16,2022,Low,64.6
2.8,80.3,59.8,4,2,6.5,74.7,16,2022,Low,55.7
3.1,92.2,58.6,3,0,6.7,88.0,17,2022,Low,58.5
3.6,60.8,52.2,4,0,5.8,77.4,17,2022,Low,48.5
5.4,87.1,61.7,3,3,6.4,78.2,15,2022,Medium,60.9
8.7,73.5,54.3,4,1,6.9,78.3,18,2022,Medium,57.8
8.7,75.5,83.5,4,3,6.4,75.6,17,2022,High,78.2
1.9,100.0,53.6,2,3,10.1,67.0,15,2022,Low,51.0
4.3,77.2,70.0,4,4,7.6,85.5,17,2022,High,67.2
4.2,90.6,68.9,5,1,9.4,72.9,17,2022,Medium,63.0
0.0,90.1,83.1,2,2,8.8,89.0,15,2022,Low,66.8
7.4,63.5,85.4,4,4,6.2,80.0,16,2022,High,78.7
5.4,54.2,79.1,4,3,7.0,71.0,19,2022,Medium,62.6
5.7,91.5,73.6,1,1,6.5,100.0,18,2022,Low,65.0
9.4,64.8,51.2,3,2,6.8,76.2,15,2022,Low,49.0
6.2,56.7,50.9,5,4,5.8,89.2,17,2022,Medium,69.4
4.9,94.4,54.5,4,2,6.5,65.4,16,2022,Medium,57.1
7.4,65.7,80.0,5,3,7.4,41.5,17,2022,High,78.6
8.6,69.2,69.2,4,2,7.4,67.8,17,2022,High,70.7
6.7,100.0,81.9,1,1,7.3,39.5,15,2022,Low,66.6
7.7,56.8,84.0,2,1,6.9,73.7,16,2022,Medium,60.7
5.6,62.4,56.4,4,0,8.0,100.0,15,2022,Low,60.4
5.8,73.6,68.5,4,1,6.7,61.7,17,2022,Medium,63.3
6.3,76.6,67.8,2,4,8.7,40.1,19,2022,Medium,65.9
4.1,67.5,62.8,4,3,4.8,100.0,19,2022,Low,57.2
4.6,63.8,59.4,4,3,7.8,69.4,19,2022,Low,55.0
9.4,100.0,87.0,4,3,7.6,77.7,19,2022,High,77.1
11.0,83.7,68.8,3,2,6.2,92.2,15,2022,High,70.3
10.0,88.2,68.2,3,1,6.6,87.4,18,2022,Medium,65.0
2.7,78.1,55.2,5,4,7.6,91.5,16,2022,Medium,57.0
