student_id,study_hours,attendance,previous_grade,parental_support,extracurricular,sleep_hours,assignments_completed,age,gender,performance,final_grade
1291,7.0,76.4,81.0,3,2,7.7,65.2,17,Male,High,71.7
1292,12.0,100.0,83.9,5,2,8.5,76.3,15,Male,High,90.6
1293,6.0,87.6,87.7,4,2,5.5,100.0,18,Male,Medium,72.9
1294,8.1,86.5,97.5,3,1,6.7,100.0,18,Female,High,77.8
1295,6.2,62.1,43.4,3,0,6.6,64.3,16,Male,Low,47.7
1296,5.8,90.2,51.6,5,1,7.7,84.8,19,Male,Medium,65.7
1297,8.3,66.1,57.9,5,3,7.9,81.7,16,Female,High,65.6
1298,5.3,63.0,63.0,3,3,6.2,77.4,18,Female,Medium,66.1
1299,6.7,74.8,65.5,3,1,4.8,62.0,17,Male,Low,57.1
1300,6.8,71.2,63.3,4,2,8.5,88.0,16,Male,High,68.1
1301,4.3,76.7,73.3,4,0,5.3,95.2,15,Female,Low,66.3
1302,8.5,58.4,70.5,4,1,7.4,65.0,16,Male,Medium,52.5
1303,5.6,94.4,59.2,3,3,6.8,100.0,18,Male,Medium,66.4
1304,4.1,96.9,37.4,5,3,7.2,100.0,17,Female,Medium,63.2
1305,7.3,50.8,55.1,3,1,9.5,89.9,16,Male,Medium,58.0
1306,3.8,94.7,61.8,2,1,11.6,57.8,17,Female,Low,56.8
1307,6.1,67.8,66.3,4,3,4.5,87.2,15,Female,Medium,61.6
1308,6.0,92.9,53.1,3,1,8.5,85.1,15,Male,Medium,60.8
1309,8.7,79.0,62.6,5,2,6.8,89.2,19,Female,High,85.1
1310,7.2,80.4,53.0,2,3,8.6,100.0,17,Male,Medium,52.0
1311,5.9,77.2,68.1,4,2,8.4,76.8,16,Male,Medium,61.3
1312,8.0,98.2,53.9,3,2,9.1,100.0,19,Male,Medium,67.2
1313,9.5,61.4,57.3,4,4,7.4,87.3,16,Male,High,72.1
1314,7.4,89.1,50.4,1,1,5.7,74.8,16,Male,Low,45.3
1315,6.0,96.5,67.7,4,3,8.4,100.0,16,Female,High,66.6
1316,2.7,90.7,57.0,4,1,7.2,94.9,17,Female,Low,54.8
1317,3.3,100.0,83.6,3,3,6.6,71.8,17,Female,Medium,65.5
1318,5.2,72.1,76.1,3,4,6.3,81.5,15,Male,Medium,65.7
1319,4.5,94.4,69.0,3,2,8.5,91.4,17,Female,Medium,56.1
1320,5.5,78.4,58.0,4,3,9.4,77.3,18,Male,Medium,62.3
1321,6.1,98.5,75.7,3,3,5.2,82.4,17,Male,High,66.1
1322,7.3,79.9,80.4,3,1,7.9,65.3,18,Female,Medium,68.6
1323,5.8,74.2,72.1,3,3,6.4,49.7,16,Female,Low,59.4
1324,7.2,99.6,94.1,5,4,4.8,81.9,16,Female,High,82.0
1325,6.2,72.6,76.9,3,2,7.2,82.5,17,Male,High,65.4
1326,1.1,58.8,83.7,1,1,5.8,89.5,16,Male,Low,59.1
1327,3.7,72.2,72.0,4,1,4.6,69.6,15,Female,Medium,64.8
1328,5.6,89.3,80.1,4,1,5.8,55.9,15,Female,Medium,71.1
1329,3.0,100.0,58.0,2,1,5.5,62.6,18,Male,Low,56.4
1330,7.5,81.7,63.1,5,2,6.0,99.0,15,Female,High,70.8
1331,9.8,99.8,75.2,4,0,5.0,68.0,16,Male,High,73.9
1332,9.0,59.6,75.1,3,1,6.4,72.0,15,Male,Medium,69.4
1333,5.5,73.4,77.6,3,2,5.9,74.4,18,Male,Low,62.4
1334,9.7,75.7,86.5,5,2,7.6,68.9,17,Male,High,79.5
1335,6.4,78.3,48.6,3,2,7.9,67.5,16,Male,Low,56.2
1336,5.2,81.3,55.4,3,3,7.4,64.3,18,Female,Medium,56.5
1337,4.5,90.4,73.4,2,0,6.6,100.0,18,Female,Low,62.5
1338,5.2,73.3,59.1,4,0,6.6,92.2,17,Female,Low,52.9
1339,5.0,82.1,100.0,4,0,5.7,100.0,16,Male,Medium,80.6
1340,6.4,79.3,77.7,4,2,5.8,100.0,17,Female,High,69.2
1341,6.4,66.1,68.8,3,0,8.1,37.7,19,Female,Low,64.4
1342,6.0,78.3,62.3,4,3,4.4,86.2,15,Female,Medium,63.9
1343,7.1,77.8,62.8,4,1,6.9,69.4,16,Male,Medium,68.9
1344,9.0,77.5,70.5,3,4,6.5,100.0,16,Female,High,68.3
1345,8.4,80.5,71.7,4,2,7.9,66.7,17,Female,Medium,57.3
1346,2.3,81.1,63.1,3,2,4.9,61.0,17,Male,Low,49.1
1347,0.0,73.5,65.9,4,3,7.0,54.2,16,Female,Low,71.0
1348,8.3,99.1,90.2,1,3,7.5,74.6,16,Female,Medium,69.9
1349,2.6,62.5,90.8,4,3,4.1,96.5,19,Male,Low,73.0
1350,5.4,69.2,73.8,5,4,5.4,84.6,18,Female,High,68.4
1351,3.1,100.0,49.9,5,2,6.9,58.4,19,Male,Medium,59.2
1352,1.5,64.4,78.1,3,3,7.8,100.0,18,Female,Low,63.6
1353,7.4,59.7,93.3,3,2,7.3,91.7,17,Male,Medium,87.9
1354,7.9,91.0,90.5,2,3,7.8,94.0,15,Male,High,74.3
1355,4.6,48.8,81.0,5,1,5.4,100.0,17,Male,Low,62.2
1356,0.0,76.5,91.3,4,1,4.6,50.5,16,Male,Low,67.6
1357,4.6,100.0,70.8,3,3,7.1,63.6,17,Female,Medium,62.0
1358,7.0,56.8,79.4,2,1,5.2,94.8,17,Male,Low,66.9
1359,2.3,50.3,59.8,5,1,5.7,65.4,19,Male,Low,56.0
1360,6.5,57.5,74.4,3,2,8.4,75.0,15,Female,Low,59.5
1361,6.0,93.5,89.9,3,3,7.3,78.6,16,Female,High,79.9
1362,7.4,96.9,61.2,3,4,6.1,57.0,17,Female,High,69.6
1363,6.3,72.3,57.1,3,3,6.0,73.5,18,Male,Low,61.1
1364,3.6,90.2,71.5,4,3,7.9,96.5,19,Female,Medium,76.3
1365,9.0,100.0,66.6,5,2,7.3,93.1,17,Male,High,76.5
1366,5.6,100.0,79.7,5,0,5.2,100.0,15,Female,High,70.0
1367,5.9,76.3,63.2,3,1,4.1,98.2,16,Female,Medium,54.9
1368,3.7,45.5,95.8,4,2,9.8,87.3,19,Female,Low,73.3
1369,4.9,67.7,50.7,3,2,5.2,85.9,17,Male,Low,53.1
1370,3.8,73.6,88.8,3,1,7.8,84.6,18,Male,Low,66.1
1371,5.6,76.1,58.5,5,2,9.3,68.7,16,Male,Medium,68.9
1372,10.3,77.2,43.1,3,3,7.2,61.5,15,Male,Medium,53.0
1373,2.6,96.8,73.6,3,2,6.1,67.6,17,Male,Low,59.1
1374,2.0,99.1,66.2,5,3,4.9,74.1,18,Male,Medium,68.2
1375,9.7,77.4,53.4,2,3,4.8,68.2,19,Male,Medium,63.6
1376,5.5,96.5,44.8,4,3,7.6,87.4,18,Male,Medium,59.6
1377,4.3,85.4,69.9,5,5,9.2,83.6,17,Male,High,70.0
1378,8.6,81.0,84.6,3,1,6.4,85.6,17,Male,High,67.5
1379,4.5,93.6,78.8,1,3,6.2,86.3,18,Male,Low,58.7
1380,10.6,81.1,70.9,3,4,8.0,100.0,15,Male,High,69.4
1381,7.7,100.0,77.2,2,2,6.0,79.8,19,Female,High,79.0
1382,4.8,58.4,69.6,3,3,7.4,98.2,17,Female,Low,64.0
1383,11.4,72.3,48.6,4,2,7.1,89.3,19,Female,Medium,57.7
1384,4.5,78.1,48.7,3,2,6.4,100.0,18,Female,Low,48.3
1385,7.9,86.6,67.0,3,0,7.0,100.0,16,Male,Medium,67.8
1386,6.7,99.0,67.6,4,5,9.6,90.4,16,Female,High,73.4
1387,9.3,79.6,82.8,4,3,7.9,81.9,16,Female,High,74.8
1388,9.9,58.7,81.4,5,4,8.6,81.8,16,Male,High,94.4
1389,6.1,92.6,79.1,3,3,5.6,71.5,17,Male,High,74.1
1390,4.1,91.3,65.8,4,1,8.6,70.9,17,Female,Medium,65.3
1391,7.1,50.9,49.3,4,0,8.0,96.2,17,Female,Low,57.1
1392,4.3,79.9,76.2,3,4,4.8,62.7,15,Male,Medium,60.8
1393,11.0,56.1,77.9,3,2,7.8,100.0,19,Female,High,71.9
1394,6.3,70.0,34.2,3,1,6.2,77.3,17,Male,Low,49.0
1395,5.1,66.5,57.5,4,2,4.7,100.0,18,Female,Medium,61.5
1396,6.5,92.1,59.6,3,2,7.2,67.5,15,Male,Medium,54.7
1397,2.6,81.8,71.8,5,3,7.8,84.5,18,Male,Medium,69.6
1398,3.6,60.7,57.9,4,2,7.2,73.7,16,Female,Low,52.2
1399,9.0,93.2,69.4,5,3,6.8,65.7,17,Female,High,77.6
1400,4.4,58.5,66.8,1,4,6.5,99.1,17,Female,Low,71.1
1401,3.4,85.0,67.6,3,1,10.7,60.1,19,Male,Low,58.9
1402,7.3,67.8,59.3,1,2,5.2,67.8,16,Female,Low,53.9
1403,9.0,74.5,60.4,3,2,8.3,90.6,15,Male,Medium,63.1
1404,7.8,87.6,53.8,5,5,7.0,93.4,18,Male,High,62.7
1405,8.5,87.8,75.7,1,2,5.7,54.9,16,Female,Medium,72.7
1406,4.1,100.0,78.6,3,2,6.9,90.5,16,Female,Medium,66.7
1407,2.4,78.8,58.4,2,3,4.9,82.3,17,Male,Low,51.8
1408,9.8,84.6,92.8,3,2,6.1,63.5,15,Female,High,92.1
1409,5.2,73.4,65.3,4,5,6.9,65.8,16,Male,Medium,64.6
1410,5.4,82.7,93.0,4,4,4.7,43.4,16,Male,Medium,80.3
1411,9.3,86.6,60.4,4,2,7.8,100.0,16,Female,High,70.7
1412,7.4,78.5,39.6,3,3,5.6,98.3,17,Male,Medium,54.5
1413,7.1,52.9,76.0,5,0,4.8,56.8,16,Male,Low,62.8
1414,11.4,85.0,73.7,4,3,5.4,94.4,18,Female,High,74.7
1415,4.4,85.5,70.5,3,3,10.3,69.7,19,Male,Medium,71.1
1416,8.3,69.8,60.4,3,2,4.0,96.5,15,Male,High,73.9
1417,6.1,60.7,69.5,5,1,7.7,71.1,18,Male,Medium,67.4
1418,6.7,100.0,62.3,4,4,5.9,73.5,19,Female,High,76.5
1419,9.8,87.4,65.5,4,2,6.5,74.8,17,Female,High,73.0
1420,7.3,76.6,82.6,3,3,7.9,68.2,19,Male,Medium,73.5
1421,7.3,62.9,72.8,3,0,7.8,100.0,16,Female,Low,76.1
1422,8.7,67.7,79.1,4,2,6.0,96.2,18,Female,High,87.0
1423,5.1,99.5,66.5,4,3,5.0,82.0,17,Female,High,67.0
1424,3.9,82.1,64.9,3,2,7.9,98.4,16,Female,Low,62.7
1425,3.4,71.7,52.7,4,3,7.8,50.7,18,Male,Low,49.6
1426,1.1,87.6,64.4,3,1,6.6,57.9,17,Female,Low,57.8
1427,11.1,67.8,20.2,4,2,7.7,88.5,16,Female,Medium,53.3
1428,3.2,100.0,61.1,5,4,6.3,93.2,16,Male,Medium,60.7
1429,5.4,100.0,68.8,5,2,5.8,85.0,18,Male,High,75.6
1430,5.3,73.0,78.5,3,4,7.0,46.1,18,Female,Low,64.1
1431,6.8,70.6,66.0,3,4,7.8,60.9,17,Male,Medium,61.2
1432,8.0,40.7,75.2,4,4,7.5,87.5,17,Female,High,74.2
1433,8.2,57.8,37.3,4,4,7.8,100.0,16,Male,Medium,53.5
1434,4.5,59.9,69.1,3,0,5.9,100.0,17,Male,Low,58.0
1435,5.6,82.0,44.8,5,4,9.4,100.0,18,Female,High,70.7
1436,6.7,75.1,51.9,3,1,6.5,86.1,18,Female,Low,51.8
1437,5.4,59.8,67.2,3,0,6.8,86.0,17,Female,Low,58.4
1438,10.0,75.8,89.1,1,0,5.0,61.4,19,Male,Medium,66.3
1439,7.2,87.6,75.6,2,2,6.7,97.1,18,Female,Medium,63.9
1440,7.8,87.9,70.3,1,3,7.8,78.7,15,Male,Medium,66.8
1441,7.7,51.5,69.7,5,2,8.1,92.5,16,Male,High,81.7
1442,8.9,78.1,59.3,3,0,9.3,80.6,15,Male,Medium,67.1
1443,6.5,59.2,61.8,3,2,7.8,85.0,17,Female,Low,58.4
1444,2.8,93.5,76.4,4,2,7.4,78.4,18,Male,Medium,66.1
1445,7.0,91.8,49.2,4,3,6.3,84.0,16,Female,Medium,57.8
1446,4.4,66.5,78.9,4,1,6.0,98.0,18,Male,Medium,60.1
1447,4.7,68.5,64.2,3,1,8.5,57.2,17,Male,Low,66.9
1448,7.5,73.1,82.4,4,1,8.4,53.1,18,Male,Medium,69.0
1449,9.1,46.2,84.4,2,2,5.4,87.7,15,Male,Medium,71.0
1450,6.1,85.0,44.9,2,2,8.1,100.0,15,Male,Low,56.5
1451,6.8,75.9,61.3,2,2,8.0,100.0,17,Female,Medium,73.4
1452,10.3,94.6,57.2,3,2,5.3,58.0,18,Male,High,66.0
1453,6.6,63.5,42.8,3,2,7.8,72.7,18,Female,Low,50.7
1454,12.0,70.7,54.5,4,2,5.4,53.4,17,Female,High,76.5
1455,7.4,57.4,100.0,3,5,4.0,70.1,16,Female,High,80.6
1456,1.6,64.9,79.1,4,1,6.8,100.0,16,Male,Low,53.9
1457,7.9,62.3,98.8,2,3,7.4,79.8,18,Female,Medium,68.5
1458,7.0,94.9,82.4,2,3,6.8,73.3,15,Male,High,73.8
1459,9.2,69.5,58.9,3,0,11.3,89.8,17,Male,Medium,65.3
1460,7.7,81.9,64.3,5,5,7.6,65.7,17,Female,High,76.8
1461,5.7,74.3,78.8,5,3,7.2,100.0,17,Male,High,67.4
1462,2.9,61.0,76.6,5,3,7.6,80.1,17,Male,Low,63.5
1463,5.5,77.5,61.3,4,2,6.3,72.8,19,Male,Medium,60.2
1464,3.9,89.0,47.4,4,2,8.4,90.6,18,Male,Medium,63.4
1465,4.5,61.9,100.0,4,1,7.5,96.9,18,Male,Medium,81.0
1466,7.5,92.1,67.9,4,0,7.5,100.0,17,Female,Medium,77.2
1467,10.2,67.3,65.1,2,3,6.1,76.2,15,Female,Medium,63.8
1468,7.0,72.8,71.7,3,4,4.7,99.5,19,Male,Medium,77.9
1469,3.0,88.0,66.4,3,1,6.2,81.8,15,Male,Low,52.3
1470,7.1,70.0,71.8,3,3,7.4,69.0,17,Female,Medium,68.2
1471,9.0,80.6,89.3,3,3,6.3,66.0,16,Female,High,75.5
1472,4.5,75.3,68.1,2,1,7.4,60.3,17,Female,Low,57.7
1473,5.7,81.9,52.6,3,2,6.7,66.6,16,Male,Low,58.2
1474,6.0,44.3,67.6,2,2,7.6,100.0,18,Female,Low,47.2
1475,4.0,52.6,63.0,5,3,5.5,92.7,19,Female,Low,66.5
1476,7.6,89.2,91.4,2,3,7.3,57.7,17,Female,High,79.5
1477,5.7,95.6,87.6,3,0,6.0,48.6,15,Male,Medium,67.2
1478,7.0,66.3,71.6,5,2,4.7,60.0,17,Female,High,71.2
1479,3.8,76.3,50.8,3,3,6.8,66.0,16,Male,Low,46.5
1480,4.9,84.4,51.6,2,3,9.3,74.5,19,Male,Low,51.5
1481,7.8,90.4,70.2,3,1,4.8,100.0,15,Male,High,78.3
1482,5.1,49.6,75.0,2,2,7.2,70.1,15,Male,Low,54.2
1483,10.3,66.7,64.4,3,4,8.2,100.0,17,Male,High,68.0
1484,5.0,75.0,62.8,2,2,10.5,49.8,18,Female,Low,51.6
1485,6.6,90.5,61.1,3,2,6.3,73.7,17,Male,Medium,66.4
1486,8.3,100.0,69.6,4,3,6.1,94.1,16,Male,High,74.6
1487,2.5,76.6,34.3,4,0,5.2,95.2,16,Female,Low,41.6
1488,1.6,58.9,53.5,4,4,8.7,74.0,16,Female,Low,53.4
1489,2.2,86.0,60.6,3,2,5.7,98.0,16,Male,Low,63.0
1490,9.2,99.8,88.1,3,0,6.4,94.6,18,Female,High,77.0
1491,4.6,81.6,57.8,4,1,4.2,67.7,15,Female,Low,49.8
1492,12.0,66.4,72.7,2,0,8.3,85.7,17,Male,High,66.6
1493,4.6,94.4,73.4,5,0,8.7,92.7,18,Male,Low,55.7
1494,6.5,90.0,89.5,3,3,8.3,69.0,15,Female,High,77.6
1495,9.9,64.6,88.9,4,1,4.6,100.0,18,Female,High,75.7
1496,11.0,85.7,69.1,3,4,7.9,65.0,18,Male,High,81.7
1497,11.2,95.0,62.9,3,2,4.5,82.6,15,Female,High,58.6
1498,9.0,97.7,60.0,4,2,7.1,57.5,18,Female,High,68.4
1499,8.6,79.0,66.4,4,2,7.3,81.9,17,Male,Medium,71.1
1500,7.5,74.6,63.5,3,3,7.5,60.8,17,Male,Medium,65.8
1501,7.9,98.4,78.3,5,2,7.8,74.7,18,Male,High,64.9
1502,4.6,61.8,76.3,2,1,7.0,51.4,18,Female,Low,63.1
1503,4.0,86.6,78.9,2,4,4.1,94.4,17,Female,Medium,62.6
1504,6.0,59.4,88.9,4,2,7.8,86.4,16,Male,Medium,72.3
1505,5.6,96.0,97.9,4,0,7.1,99.6,16,Female,High,76.6
1506,4.9,76.1,71.9,5,2,5.6,73.7,18,Female,Medium,73.3
1507,7.7,99.0,86.5,3,3,4.6,100.0,19,Male,High,81.1
1508,8.4,87.4,64.7,1,1,9.3,80.7,15,Female,Medium,64.9
1509,6.2,61.7,87.8,4,3,8.8,82.0,15,Male,High,76.1
1510,9.7,100.0,85.9,3,3,8.1,100.0,18,Male,High,82.1
1511,3.1,100.0,85.1,3,3,6.0,71.3,16,Female,High,72.0
1512,5.5,93.2,71.4,3,2,4.0,100.0,16,Female,Medium,72.3
1513,4.2,68.6,60.0,2,5,8.1,88.6,16,Female,Low,56.3
1514,1.3,75.4,49.1,3,1,7.6,69.7,16,Male,Low,55.2
1515,5.8,82.2,69.4,3,2,6.4,56.3,19,Male,Medium,66.5
1516,5.7,69.4,93.0,4,2,8.7,61.4,19,Female,Medium,70.7
1517,9.8,100.0,65.4,4,3,8.3,100.0,16,Male,High,79.4
1518,7.6,82.2,81.8,2,0,7.3,100.0,19,Female,Medium,69.9
1519,3.4,39.4,82.7,3,0,7.1,81.6,16,Female,Low,62.4
1520,10.6,85.1,65.7,3,3,7.1,82.6,18,Female,High,74.3
1521,9.1,74.8,89.7,2,2,8.0,94.0,16,Female,Medium,71.2
1522,7.5,78.9,26.4,4,2,5.7,81.3,18,Male,Low,49.1
1523,5.4,74.5,51.7,5,3,7.6,99.8,16,Female,Medium,57.2
1524,3.6,92.1,56.3,4,3,5.6,85.2,16,Male,Low,63.4
1525,5.1,96.8,57.7,4,1,9.0,82.4,19,Female,Medium,67.3
1526,8.7,84.2,75.0,3,1,7.8,67.4,16,Male,High,72.8
1527,10.7,74.9,74.4,3,5,6.0,63.0,19,Female,High,84.3
1528,9.9,79.4,75.9,5,2,7.1,23.1,15,Male,High,81.5
1529,4.8,80.3,78.9,5,2,5.7,100.0,15,Male,High,70.5
1530,3.2,68.0,55.7,3,3,9.3,77.4,18,Female,Low,60.1
1531,6.4,88.7,51.7,3,2,9.4,72.8,17,Female,High,57.5
1532,1.6,86.9,75.9,4,1,8.0,44.9,17,Male,Low,62.8
1533,6.8,100.0,60.5,2,1,9.3,68.5,15,Female,Medium,57.5
1534,5.6,98.8,46.4,4,2,7.2,66.1,17,Male,Medium,59.5
1535,4.8,69.7,84.6,4,4,8.1,65.7,16,Male,High,69.2
1536,2.0,92.3,90.9,2,0,8.8,86.0,17,Male,Low,72.3
1537,7.3,65.7,93.4,5,1,7.0,82.2,17,Female,High,74.0
1538,4.7,90.4,72.8,5,4,7.1,55.5,17,Male,High,76.8
1539,3.1,72.3,79.4,5,1,8.4,56.6,19,Male,Medium,66.1
1540,0.0,64.7,90.5,3,3,8.0,56.6,17,Male,Low,56.2
1541,5.9,84.2,60.4,3,1,5.9,100.0,16,Female,Low,55.6
1542,10.4,39.9,86.7,4,3,4.0,100.0,16,Male,High,76.2
1543,10.2,53.7,74.1,3,2,6.7,64.7,17,Female,Medium,68.3
1544,4.9,77.3,83.7,3,1,4.0,44.4,16,Male,Low,74.5
1545,4.5,81.2,72.8,3,2,5.5,82.3,16,Female,Medium,72.6
1546,7.2,74.5,89.4,4,3,5.7,80.8,18,Male,High,76.5
1547,3.5,56.3,73.4,2,3,6.1,85.7,18,Female,Low,52.7
1548,6.8,67.7,47.7,3,3,8.2,93.3,17,Female,Medium,54.2
1549,7.9,85.9,91.8,1,2,8.6,88.1,17,Female,High,80.9
1550,9.1,88.7,55.8,4,2,7.8,59.9,17,Female,Medium,61.0
1551,5.7,79.8,88.8,4,3,7.9,85.3,17,Female,High,69.7
1552,5.5,97.4,68.6,2,3,8.0,95.4,18,Female,Medium,63.5
1553,3.8,86.0,87.6,5,3,4.0,67.0,18,Male,High,80.5
1554,3.9,68.8,87.0,1,2,7.0,85.4,15,Female,Low,60.0
1555,5.4,75.8,76.5,4,1,4.3,70.0,18,Male,Medium,67.1
1556,6.9,59.0,77.6,4,1,7.8,100.0,18,Male,Medium,65.8
1557,8.3,78.4,76.3,4,1,4.0,56.1,15,Female,Medium,65.5
1558,4.0,96.7,39.8,1,4,6.7,100.0,16,Male,Low,52.8
1559,9.7,90.3,71.8,5,3,7.8,49.9,18,Female,High,77.2
1560,5.3,100.0,53.3,5,2,5.3,100.0,17,Male,Medium,63.7
1561,5.9,75.5,72.6,4,1,8.4,59.5,18,Female,Medium,68.4
1562,4.1,100.0,52.9,3,1,7.8,83.4,16,Male,Low,57.5
1563,0.0,77.1,52.2,1,4,7.6,50.7,15,Female,Low,46.2
1564,8.2,100.0,94.1,4,4,8.0,55.7,16,Female,High,83.2
1565,7.8,79.7,86.0,3,1,6.5,96.2,17,Female,High,73.3
1566,5.3,90.6,69.9,4,3,7.2,98.5,17,Male,High,78.2
1567,6.2,100.0,72.8,3,2,7.0,84.3,18,Male,Medium,69.0
1568,7.3,77.1,66.3,4,2,7.0,93.3,18,Female,High,67.7
1569,2.1,83.3,78.5,2,3,6.0,98.8,19,Female,Low,63.3
1570,4.7,99.3,59.9,2,3,5.1,67.7,15,Male,Medium,57.7
1571,8.0,78.0,84.9,2,3,6.5,54.8,15,Male,Medium,72.3
1572,2.9,60.2,66.2,1,0,6.4,79.8,15,Male,Low,55.6
1573,6.7,100.0,63.7,3,2,5.9,69.6,17,Male,Medium,60.8
1574,2.6,73.0,70.3,4,2,8.3,87.0,16,Male,Low,61.4
1575,7.2,82.4,61.1,4,2,5.2,89.9,17,Female,Medium,62.0
1576,5.9,97.3,74.9,4,2,6.7,67.7,15,Female,High,72.0
1577,2.0,70.9,61.9,4,1,8.7,92.7,15,Male,Low,48.9
1578,8.9,64.9,77.0,3,2,8.4,91.8,17,Male,Medium,72.8
1579,4.2,83.8,88.2,3,2,8.8,93.0,16,Female,Medium,63.3
1580,4.0,53.1,59.2,3,3,6.1,72.7,18,Female,Low,57.9
1581,6.5,75.7,68.0,4,3,8.2,94.0,18,Male,Medium,64.0
1582,8.9,83.7,76.9,2,3,5.4,89.4,15,Male,High,64.0
1583,3.5,76.0,63.5,1,1,6.6,91.5,18,Male,Low,55.6
1584,6.2,56.8,77.0,4,2,6.7,100.0,17,Female,Low,64.7
1585,7.1,100.0,78.3,5,0,6.1,85.9,17,Male,High,70.1
1586,7.7,81.6,86.2,4,1,6.5,69.1,15,Female,High,76.6
1587,6.4,100.0,60.9,4,1,6.3,60.0,18,Male,High,59.3
1588,5.1,76.1,55.9,4,0,5.5,100.0,15,Male,Low,49.7
1589,3.9,66.8,65.4,3,3,8.3,86.4,16,Female,Low,56.6
1590,6.2,84.0,55.5,4,5,6.7,100.0,15,Male,High,60.8
1591,3.3,76.8,78.5,4,1,7.3,43.5,17,Female,Low,56.1
1592,0.0,62.3,52.6,3,3,7.2,96.4,17,Male,Low,41.7
1593,7.1,100.0,100.0,3,1,7.1,75.3,18,Female,High,82.5
1594,8.3,70.7,89.4,3,3,7.1,73.6,18,Female,High,76.2
1595,0.1,52.4,70.2,3,3,6.5,66.2,19,Male,Low,48.1
1596,3.5,99.9,83.0,5,4,9.1,96.2,18,Male,High,74.9
1597,7.5,72.4,45.4,3,1,8.1,91.0,16,Female,Low,52.0
1598,11.1,70.9,100.0,3,2,7.0,59.4,17,Male,High,82.8
1599,6.1,53.5,61.1,5,0,6.3,83.0,17,Female,Low,52.6
1600,4.2,100.0,68.2,3,2,6.8,92.7,17,Female,Medium,72.0
1601,5.5,60.7,42.2,3,4,7.6,83.2,17,Male,Low,55.5
1602,9.4,80.9,77.3,5,3,9.2,99.9,18,Female,High,82.0
1603,4.4,93.7,53.4,3,3,4.9,74.8,15,Male,Low,56.2
1604,4.0,86.3,71.5,4,2,8.0,39.4,18,Male,Medium,70.4
1605,4.8,79.1,61.8,2,4,8.7,83.4,15,Female,Medium,64.3
1606,3.6,54.5,53.8,2,2,4.8,83.3,15,Female,Low,37.8
1607,6.3,67.9,57.9,3,1,6.7,85.6,17,Male,Low,53.8
1608,10.1,82.8,73.4,3,3,5.4,99.9,17,Female,High,69.2
1609,6.8,68.2,50.8,5,1,7.6,44.9,15,Female,Low,55.4
1610,5.4,83.1,58.8,5,0,6.5,75.7,17,Male,Medium,63.4
1611,5.3,90.2,79.9,5,1,6.8,63.4,17,Male,Medium,64.0
1612,2.1,94.4,100.0,3,3,6.4,58.3,15,Male,Low,71.6
1613,8.2,61.6,77.2,5,3,8.1,78.7,18,Female,High,81.4
1614,5.8,100.0,56.2,4,1,7.3,92.6,16,Female,High,64.9
1615,5.5,91.5,64.5,3,3,7.3,85.4,18,Male,High,64.6
1616,12.0,80.0,70.5,4,3,7.2,67.6,16,Male,High,70.0
1617,6.7,96.3,64.8,1,4,7.9,77.4,17,Male,Medium,63.3
1618,4.1,100.0,83.5,2,2,6.6,96.7,18,Male,Medium,62.5
1619,4.9,58.4,73.3,4,3,9.6,92.3,18,Female,Low,59.9
1620,8.9,76.6,83.6,4,3,5.1,70.1,18,Female,High,77.9
1621,6.3,44.3,65.3,3,1,4.4,68.9,16,Male,Low,55.1
1622,2.4,82.9,89.9,3,2,4.3,49.1,15,Female,Low,64.6
1623,8.3,85.5,67.5,5,2,4.0,72.3,17,Female,High,61.6
1624,4.3,79.4,55.4,4,0,8.0,48.8,17,Female,Low,57.8
1625,10.7,70.2,100.0,3,1,7.8,100.0,19,Male,High,79.9
1626,8.7,49.3,42.6,2,2,8.8,64.6,16,Male,Low,51.4
1627,4.9,85.6,58.9,3,1,5.4,100.0,17,Female,Low,50.4
1628,9.2,100.0,60.6,5,1,8.1,100.0,17,Male,High,71.5
1629,6.2,71.1,100.0,3,2,7.1,83.9,18,Male,Medium,73.0
1630,8.1,86.6,97.1,3,3,7.2,78.2,16,Female,High,79.7
1631,7.2,56.5,92.4,3,3,7.9,56.2,19,Female,Medium,68.6
1632,3.9,86.9,65.0,5,2,5.9,70.9,17,Male,Medium,62.9
1633,4.4,74.1,100.0,4,2,10.9,100.0,18,Female,High,79.0
1634,8.6,68.6,75.5,4,2,9.0,86.3,17,Female,High,67.8
1635,5.2,68.6,84.7,3,1,6.2,80.5,18,Female,Medium,62.0
1636,5.0,74.1,72.7,1,1,5.4,100.0,15,Male,Low,56.4
1637,3.6,85.7,69.3,5,3,6.9,92.5,18,Female,High,73.7
1638,7.1,60.3,66.2,5,2,7.3,77.3,17,Female,High,62.3
1639,11.2,74.0,66.9,5,3,8.6,83.9,17,Male,High,76.4
1640,3.3,79.4,79.1,5,3,5.2,66.2,15,Male,Medium,66.7
1641,6.1,63.5,75.5,4,1,7.4,69.9,18,Male,Medium,73.6
1642,9.5,100.0,69.5,4,2,4.7,76.3,15,Male,High,72.5
1643,5.8,67.2,92.6,4,2,7.7,90.0,16,Female,High,79.1
1644,7.1,70.0,25.5,4,2,6.8,57.5,15,Male,Low,52.5
1645,3.3,65.3,77.6,2,2,9.9,81.4,15,Male,Low,66.1
1646,7.1,100.0,80.8,3,5,4.7,73.0,17,Male,High,75.8
1647,5.5,88.3,87.2,5,3,9.1,63.8,16,Female,High,72.5
